,City,State,City_State,Latitude,Longitude
1279, Spirit Lake,IA," Spirit Lake, IA",43.4226192,-95.1022313
1280, Napoleon,OH," Napoleon, OH",41.3922726,-84.1252243
1281, Oskaloosa,IA," Oskaloosa, IA",41.2916728,-92.6493595
1282, Marianna,FL," Marianna, FL",30.7743596,-85.2268735
1283, O Fallon,IL," O Fallon, IL",38.592323,-89.910991
1284, Fort Wayne,IN," Fort Wayne, IN",41.079273,-85.1393513
1285, Alma,MI," Alma, MI",43.3789199,-84.6597274
1286, Streamwood,IL," Streamwood, IL",42.0255827,-88.17840849999999
1287, Saint Johns,MI," Saint Johns, MI",43.001143,-84.55915209999999
1288, Washington,IL," Washington, IL",40.7036482,-89.4073123
1289, Crystal Lake,IL," Crystal Lake, IL",42.2411344,-88.31619649999999
1290, Colonial Heights,VA," Colonial Heights, VA",37.244039,-77.4102607
1291, Ashland,KY," Ashland, KY",38.4784144,-82.63793869999999
1292, Laramie,WY," Laramie, WY",41.3113669,-105.5911007
1293, Circleville,OH," Circleville, OH",39.600618,-82.9460133
1294, Oshkosh,WI," Oshkosh, WI",44.0247062,-88.5426136
1295, Mount Pleasant,MI," Mount Pleasant, MI",43.59780749999999,-84.7675139
1296, Cadillac,MI," Cadillac, MI",44.2519526,-85.40116189999999
1297, Keokuk,IA," Keokuk, IA",40.4044731,-91.3963966
1298, Celina,OH," Celina, OH",40.5489358,-84.5702338
1299, Colorado Springs,CO," Colorado Springs, CO",38.8338816,-104.8213634
1300, Daytona Beach,FL," Daytona Beach, FL",29.2108147,-81.0228331
1301, Creston,IA," Creston, IA",41.0586002,-94.3613474
1302, Washington,UT," Washington, UT",37.1305373,-113.5082867
1303, Guymon,OK," Guymon, OK",36.6828041,-101.4815493
1304, Greenacres,FL," Greenacres, FL",26.6276276,-80.1353896
1305, Tooele,UT," Tooele, UT",40.53077760000001,-112.29828
1306, Centralia,IL," Centralia, IL",38.5285169,-89.1316944
1307, Mason,OH," Mason, OH",39.3600586,-84.309939
1308, Cincinnati,OH," Cincinnati, OH",39.1031182,-84.5120196
1309, Jacksonville,FL," Jacksonville, FL",30.3321838,-81.65565099999999
1310, Cedar City,UT," Cedar City, UT",37.67747689999999,-113.0618931
1311, Fremont,OH," Fremont, OH",41.3503303,-83.1218634
1312, Port Clinton,OH," Port Clinton, OH",41.5119954,-82.93769189999999
1313, Superior,WI," Superior, WI",46.7207737,-92.10407959999999
1314, Lake Worth,FL," Lake Worth, FL",26.6167555,-80.0684479
1315, Ashland,OH," Ashland, OH",40.8686675,-82.3182178
1316, Manitowoc,WI," Manitowoc, WI",44.0886059,-87.657584
1317, Charlotte,NC," Charlotte, NC",35.2270869,-80.8431267
1318, Ripley,WV," Ripley, WV",38.8186957,-81.71068509999999
1319, Page,AZ," Page, AZ",36.91472220000001,-111.4558333
1320, Beardstown,IL," Beardstown, IL",40.0175483,-90.42429159999999
1321, Green Bay,WI," Green Bay, WI",44.5133188,-88.0132958
1322, Fort Worth,TX," Fort Worth, TX",32.7554883,-97.3307658
1323, Evanston,WY," Evanston, WY",41.2682794,-110.9632373
1324, Fort Oglethorpe,GA," Fort Oglethorpe, GA",34.9489645,-85.2569
1325, Riverton,WY," Riverton, WY",43.024673,-108.3806054
1326, Hastings,NE," Hastings, NE",40.5862583,-98.38987259999999
1327, Indianapolis,IN," Indianapolis, IN",39.768403,-86.158068
1328, Greenville,AL," Greenville, AL",31.8295972,-86.6177517
1329, Danville,VA," Danville, VA",36.5859718,-79.39502279999999
1330, Quincy,IL," Quincy, IL",39.9356016,-91.4098726
1331, Jamestown,TN," Jamestown, TN",36.4275699,-84.9318919
1332, Jacksboro,TN," Jacksboro, TN",36.3300793,-84.1838156
1333, Batesville,MS," Batesville, MS",34.3114982,-89.9442567
1334, Chattanooga,TN," Chattanooga, TN",35.0456297,-85.3096801
1335, Willmar,MN," Willmar, MN",45.1223711,-95.048659
1336, Hastings,MN," Hastings, MN",44.7443293,-92.8513706
1337, Mankato,MN," Mankato, MN",44.1635775,-93.99939959999999
1338, New London,WI," New London, WI",44.3927582,-88.7398256
1339, Yuma,AZ," Yuma, AZ",32.6926512,-114.6276916
1340, Summersville,WV," Summersville, WV",38.2812203,-80.8525981
1341, Clarksville,IN," Clarksville, IN",38.2967362,-85.759963
1342, Xenia,OH," Xenia, OH",39.6847822,-83.9296526
1343, South Point,OH," South Point, OH",38.4178597,-82.58626989999999
1344, Washington,IA," Washington, IA",41.30140770000001,-91.69164169999999
1345, Winchester,IN," Winchester, IN",40.1719892,-84.9813549
1346, Valparaiso,IN," Valparaiso, IN",41.4730948,-87.0611412
1347, Charlotte,NC," Charlotte, NC",35.2270869,-80.8431267
1348, Prescott,AZ," Prescott, AZ",34.5400242,-112.4685025
1349, Gillette,WY," Gillette, WY",44.2910915,-105.5022205
1350, Tampa,FL," Tampa, FL",27.950575,-82.4571776
1351, Vernon Hills,IL," Vernon Hills, IL",42.23933230000001,-87.9653565
1352, Farmville,VA," Farmville, VA",37.3020965,-78.3919401
1353, Douglasville,GA," Douglasville, GA",33.7514966,-84.7477136
1354, Rockford,IL," Rockford, IL",42.2711311,-89.0939952
1355, Monroeville,AL," Monroeville, AL",31.5279399,-87.32470769999999
1356, Aurora,CO," Aurora, CO",39.7294319,-104.8319195
1357, Corpus Christi,TX," Corpus Christi, TX",27.8005828,-97.39638099999999
1358, Huber Heights,OH," Huber Heights, OH",39.843947,-84.12466080000002
1359, Waterloo,IA," Waterloo, IA",42.492786,-92.34257749999999
1360, Richton Park,IL," Richton Park, IL",41.484479,-87.7033787
1361, Lewisburg,WV," Lewisburg, WV",37.8017879,-80.44563029999999
1362, Columbia City,IN," Columbia City, IN",41.15726859999999,-85.4883127
1363, Watertown,SD," Watertown, SD",44.8994088,-97.1150732
1364, Tampa,FL," Tampa, FL",27.950575,-82.4571776
1365, Greensboro,NC," Greensboro, NC",36.0726354,-79.7919754
1366, Roanoke Rapids,NC," Roanoke Rapids, NC",36.4615395,-77.6541464
1367, Dayton,OH," Dayton, OH",39.7589478,-84.1916069
1368, Dayton,OH," Dayton, OH",39.7589478,-84.1916069
1369, Pikeville,KY," Pikeville, KY",37.4792672,-82.5187629
1370, Manchester,IA," Manchester, IA",42.4857853,-91.4579698
1371, Sheridan,WY," Sheridan, WY",44.7971939,-106.9561791
1372, Michigan City,IN," Michigan City, IN",41.70753939999999,-86.8950297
1373, Maquoketa,IA," Maquoketa, IA",42.0689088,-90.6656914
1374, Florence,KY," Florence, KY",38.9989499,-84.62661109999999
1375, Chandler,AZ," Chandler, AZ",33.3061605,-111.8412502
1376, Rice Lake,WI," Rice Lake, WI",45.5060682,-91.738225
1377, Palm Harbor,FL," Palm Harbor, FL",28.0780718,-82.7637127
1378, Miramar,FL," Miramar, FL",25.9860762,-80.30356019999999
1379, Arnold,MO," Arnold, MO",38.4328317,-90.3776187
1380, Borger,TX," Borger, TX",35.6678203,-101.3973876
1381, Germantown,WI," Germantown, WI",43.2286174,-88.1103691
1382, Rock Springs,WY," Rock Springs, WY",41.58746439999999,-109.2029043
1383, Jackson,OH," Jackson, OH",39.0520169,-82.6365536
1384, Pompano Beach,FL," Pompano Beach, FL",26.2378597,-80.1247667
1385, Cincinnati,OH," Cincinnati, OH",39.1031182,-84.5120196
1386, Elkins,WV," Elkins, WV",38.92593970000001,-79.8467349
1387, Aberdeen,SD," Aberdeen, SD",45.4646985,-98.4864829
1388, Elizabeth City,NC," Elizabeth City, NC",36.2946008,-76.2510461
1389, Mechanicsville,VA," Mechanicsville, VA",37.6087561,-77.3733139
1390, Chester,VA," Chester, VA",37.3568157,-77.4416505
1391, Storm Lake,IA," Storm Lake, IA",42.6430359,-95.2019399
1392, Indianapolis,IN," Indianapolis, IN",39.768403,-86.158068
1393, York,PA," York, PA",39.9625984,-76.727745
1394, Cedar Rapids,IA," Cedar Rapids, IA",41.9778795,-91.6656232
1395, Cleveland,MS," Cleveland, MS",33.7440023,-90.7248187
1396, Carpentersville,IL," Carpentersville, IL",42.1211364,-88.2578582
1397, Glendale,AZ," Glendale, AZ",33.5386523,-112.1859866
1398, Peoria,AZ," Peoria, AZ",33.5805955,-112.2373779
1399, Sioux Falls,SD," Sioux Falls, SD",43.5473028,-96.728333
1400, Bismarck,ND," Bismarck, ND",46.8083268,-100.7837392
1401, Gettysburg,PA," Gettysburg, PA",39.8309293,-77.2310955
1402, South Haven,MI," South Haven, MI",42.4030865,-86.2736407
1403, Brookings,SD," Brookings, SD",44.3113573,-96.79838769999999
1404, West Palm Beach,FL," West Palm Beach, FL",26.7153424,-80.0533746
1405, Ontario,OH," Ontario, OH",40.7595012,-82.5901725
1406, Homewood,AL," Homewood, AL",33.4717732,-86.80082279999999
1407, Gaylord,MI," Gaylord, MI",45.0275126,-84.6747523
1408, Clarksburg,WV," Clarksburg, WV",39.2806451,-80.34453409999999
1409, Spearfish,SD," Spearfish, SD",44.4908172,-103.8593697
1410, St Petersburg,FL," St Petersburg, FL",27.7676008,-82.64029149999999
1411, Lafayette,IN," Lafayette, IN",40.4167022,-86.87528689999999
1412, Iowa Falls,IA," Iowa Falls, IA",42.51988679999999,-93.26457409999999
1413, Franklin,WI," Franklin, WI",42.888627,-88.03841949999999
1414, Salisbury,NC," Salisbury, NC",35.6709727,-80.4742261
1415, Watseka,IL," Watseka, IL",40.7761465,-87.7364218
1416, El Centro,CA," El Centro, CA",32.792,-115.5630514
1417, Gunnison,CO," Gunnison, CO",38.5458246,-106.9253207
1418, Indianola,IA," Indianola, IA",41.3580484,-93.5574376
1419, Bloomingdale,IL," Bloomingdale, IL",41.9575285,-88.0809036
1420, Stockton,CA," Stockton, CA",37.9577016,-121.2907796
1421, Eden,NC," Eden, NC",36.4884715,-79.7667026
1422, Orland Hills,IL," Orland Hills, IL",41.5853107,-87.8431078
1423, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
1424, Coon Rapids,MN," Coon Rapids, MN",45.1732394,-93.30300629999999
1425, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
1426, Memphis,TN," Memphis, TN",35.1495343,-90.0489801
1427, Lancaster,CA," Lancaster, CA",34.6867846,-118.1541632
1428, Fishers,IN," Fishers, IN",39.9567548,-86.01335
1429, Williston,ND," Williston, ND",48.1469683,-103.6179745
1430, Goshen,IN," Goshen, IN",41.5822716,-85.8344383
1431, Dickinson,ND," Dickinson, ND",46.8791756,-102.7896242
1432, Maysville,KY," Maysville, KY",38.6411854,-83.744365
1433, Auburn,IN," Auburn, IN",41.3669942,-85.0588575
1434, Mukwonago,WI," Mukwonago, WI",42.8666803,-88.33342739999999
1435, Yankton,SD," Yankton, SD",42.87110879999999,-97.39728129999999
1436, Wichita,KS," Wichita, KS",37.68717609999999,-97.33005299999999
1437, Schererville,IN," Schererville, IN",41.4789246,-87.4547605
1438, Price,UT," Price, UT",39.5994095,-110.8107148
1439, Bakersfield,CA," Bakersfield, CA",35.3732921,-119.0187125
1440, Roswell,GA," Roswell, GA",34.0232431,-84.3615555
1441, Oxford,NC," Oxford, NC",36.3107004,-78.5908345
1442, Buffalo,MN," Buffalo, MN",45.1717846,-93.8747929
1443, Indianapolis,IN," Indianapolis, IN",39.768403,-86.158068
1444, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
1445, Hermitage,PA," Hermitage, PA",41.2333896,-80.44868
1446, Madera,CA," Madera, CA",36.9613356,-120.0607176
1447, Austell,GA," Austell, GA",33.8126059,-84.6343783
1448, Modesto,CA," Modesto, CA",37.63909719999999,-120.9968782
1449, North Platte,NE," North Platte, NE",41.1402759,-100.7601454
1450, Victorville,CA," Victorville, CA",34.5362184,-117.2927641
1451, Delray Beach,FL," Delray Beach, FL",26.4614625,-80.0728201
1452, Hialeah,FL," Hialeah, FL",25.8575963,-80.2781057
1453, Bad Axe,MI," Bad Axe, MI",43.8019592,-83.00077739999999
1454, Coldwater,MI," Coldwater, MI",41.9403263,-85.00052149999999
1455, Harrisburg,PA," Harrisburg, PA",40.2731911,-76.8867008
1456, Heath,OH," Heath, OH",40.0228421,-82.44459909999999
1457, Bolingbrook,IL," Bolingbrook, IL",41.69864159999999,-88.0683955
1458, Tulsa,OK," Tulsa, OK",36.1539816,-95.99277500000001
1459, Marysville,OH," Marysville, OH",40.2364486,-83.3671432
1460, Fargo,ND," Fargo, ND",46.8771863,-96.7898034
1461, Grand Forks,ND," Grand Forks, ND",47.9252568,-97.0328547
1462, Phoenix,AZ," Phoenix, AZ",33.4483771,-112.0740373
1463, Overland Park,KS," Overland Park, KS",38.9822282,-94.6707917
1464, Phoenix,AZ," Phoenix, AZ",33.4483771,-112.0740373
1465, Carmel,IN," Carmel, IN",39.978371,-86.1180435
1466, Ridgecrest,CA," Ridgecrest, CA",35.6224561,-117.6708966
1467, Chester,SC," Chester, SC",34.7048613,-81.2142561
1468, Pensacola,FL," Pensacola, FL",30.42130899999999,-87.2169149
1469, Rapid City,SD," Rapid City, SD",44.0805434,-103.2310149
1470, Lewistown,PA," Lewistown, PA",40.5992395,-77.571382
1471, Hixson,TN," Hixson, TN",35.137265,-85.2368219
1472, Greece,NY," Greece, NY",43.2097837,-77.6930602
1473, Red Bluff,CA," Red Bluff, CA",40.1784886,-122.2358302
1474, Fort Gratiot,MI," Fort Gratiot, MI",43.0386178,-82.476888
1475, Tucson,AZ," Tucson, AZ",32.2226066,-110.9747108
1476, High Point,NC," High Point, NC",35.9556923,-80.0053176
1477, Susanville,CA," Susanville, CA",40.4162842,-120.6530063
1478, Pittsburg,CA," Pittsburg, CA",38.0279762,-121.8846806
1479, Durham,NC," Durham, NC",35.9940329,-78.898619
1480, New Boston,OH," New Boston, OH",38.7522986,-82.9368391
1481, Merrillville,IN," Merrillville, IN",41.4828144,-87.33281389999999
1482, Rochester,NY," Rochester, NY",43.15657789999999,-77.6088465
1483, Centerville,IA," Centerville, IA",40.7290565,-92.8738196
1484, Brewton,AL," Brewton, AL",31.1051779,-87.0721918
1485, Tiffin,OH," Tiffin, OH",41.1144992,-83.1779746
1486, Le Mars,IA," Le Mars, IA",42.79415669999999,-96.1655778
1487, Wilkes Barre,PA," Wilkes Barre, PA",41.2459149,-75.88130749999999
1488, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
1489, Vernal,UT," Vernal, UT",40.4555157,-109.5287479
1490, Bakersfield,CA," Bakersfield, CA",35.3732921,-119.0187125
1491, Dilworth,MN," Dilworth, MN",46.8772685,-96.6962754
1492, Brazil,IN," Brazil, IN",39.523652,-87.1250154
1493, Sandusky,OH," Sandusky, OH",41.4561754,-82.71168209999999
1494, Yreka,CA," Yreka, CA",41.7354186,-122.6344709
1495, Alexandria,MN," Alexandria, MN",45.8848164,-95.3776663
1496, Hampton,VA," Hampton, VA",37.0298687,-76.34522179999999
1497, Oroville,CA," Oroville, CA",39.5137752,-121.556359
1498, Sartell,MN," Sartell, MN",45.6216318,-94.2069365
1499, Little Falls,MN," Little Falls, MN",45.9805556,-94.36944439999999
1500, Eufaula,AL," Eufaula, AL",31.8912717,-85.1454876
1501, Waukesha,WI," Waukesha, WI",43.0116784,-88.2314813
1502, Rochester,IN," Rochester, IN",41.0647645,-86.2158331
1503, State College,PA," State College, PA",40.7933949,-77.8600012
1504, Omaha,NE," Omaha, NE",41.2565369,-95.9345034
1505, Charlotte,MI," Charlotte, MI",42.5636478,-84.83582109999999
1506, Glen Allen,VA," Glen Allen, VA",37.665978,-77.5063739
1507, Springfield,IL," Springfield, IL",39.78172130000001,-89.6501481
1508, Williamston,NC," Williamston, NC",35.8546039,-77.0555114
1509, Lewisburg,PA," Lewisburg, PA",40.9645293,-76.8844101
1510, Hanford,CA," Hanford, CA",36.3274502,-119.6456844
1511, Jamestown,ND," Jamestown, ND",46.9105438,-98.7084357
1512, Saukville,WI," Saukville, WI",43.3816691,-87.9406453
1513, Dublin,VA," Dublin, VA",37.1056784,-80.6853433
1514, Weston,WV," Weston, WV",39.0384274,-80.46731299999999
1515, Meadville,PA," Meadville, PA",41.6414438,-80.15144839999999
1516, Crawfordsville,IN," Crawfordsville, IN",40.0411536,-86.87445160000001
1517, Decatur,IN," Decatur, IN",40.830603,-84.9291329
1518, Thomson,GA," Thomson, GA",33.4706927,-82.50457329999999
1519, Brighton,CO," Brighton, CO",39.9852617,-104.8205283
1520, Faribault,MN," Faribault, MN",44.2949636,-93.268827
1521, Palmdale,CA," Palmdale, CA",34.5794343,-118.1164613
1522, Kinston,NC," Kinston, NC",35.2626635,-77.5816353
1523, Statesville,NC," Statesville, NC",35.7826363,-80.8872959
1524, Carson City,NV," Carson City, NV",39.1637984,-119.7674034
1525, Minot,ND," Minot, ND",48.2329668,-101.2922906
1526, Muncie,IN," Muncie, IN",40.1933767,-85.3863599
1527, Waynesville,NC," Waynesville, NC",35.4887145,-82.98874769999999
1528, Charlotte,NC," Charlotte, NC",35.2270869,-80.8431267
1529, Wilson,NC," Wilson, NC",35.7212689,-77.9155395
1530, Wabash,IN," Wabash, IN",40.797821,-85.8205411
1531, Gurnee,IL," Gurnee, IL",42.3702996,-87.90201859999999
1532, Eau Claire,WI," Eau Claire, WI",44.811349,-91.4984941
1533, Papillion,NE," Papillion, NE",41.1544432,-96.0422378
1534, Grand Rapids,MN," Grand Rapids, MN",47.2371658,-93.53021419999999
1535, Hagerstown,MD," Hagerstown, MD",39.6417629,-77.71999319999999
1536, Canandaigua,NY," Canandaigua, NY",42.887535,-77.2816984
1537, Wyomissing,PA," Wyomissing, PA",40.32953699999999,-75.9652117
1538, Lebanon,KY," Lebanon, KY",37.5697868,-85.2527381
1539, Delafield,WI," Delafield, WI",43.060842,-88.4037079
1540, Tell City,IN," Tell City, IN",37.9514447,-86.76776629999999
1541, New Hartford,NY," New Hartford, NY",43.073403,-75.2876661
1542, Onalaska,WI," Onalaska, WI",43.8844092,-91.23513930000001
1543, Kendall,FL," Kendall, FL",25.6660336,-80.357827
1544, Chesapeake,VA," Chesapeake, VA",36.7682088,-76.2874927
1545, Mount Prospect,IL," Mount Prospect, IL",42.0664167,-87.9372908
1546, Everett,PA," Everett, PA",40.01147110000001,-78.3733484
1547, Shenandoah,IA," Shenandoah, IA",40.7667389,-95.3761506
1548, Taylorsville,UT," Taylorsville, UT",40.66772479999999,-111.9388258
1549, Baxter,MN," Baxter, MN",46.34836259999999,-94.2686378
1550, Suffolk,VA," Suffolk, VA",36.7282054,-76.5835621
1551, Pierre,SD," Pierre, SD",44.36678759999999,-100.3537522
1552, Aurora,CO," Aurora, CO",39.7294319,-104.8319195
1553, Redlands,CA," Redlands, CA",34.0555693,-117.1825381
1554, Marion,NC," Marion, NC",35.6840131,-82.00927449999999
1555, Overland Park,KS," Overland Park, KS",38.9822282,-94.6707917
1556, Colton,CA," Colton, CA",34.0739016,-117.3136547
1557, Fergus Falls,MN," Fergus Falls, MN",46.2835212,-96.0777887
1558, Elk Grove,CA," Elk Grove, CA",38.4087993,-121.3716178
1559, Hooksett,NH," Hooksett, NH",43.0967213,-71.46512830000002
1560, Elberton,GA," Elberton, GA",34.1112226,-82.8670839
1561, Poway,CA," Poway, CA",32.9628232,-117.0358646
1562, Vacaville,CA," Vacaville, CA",38.3565773,-121.9877444
1563, Melbourne,FL," Melbourne, FL",28.0836269,-80.60810889999999
1564, Decatur,IL," Decatur, IL",39.8403147,-88.9548001
1565, Waterloo,NY," Waterloo, NY",42.9047884,-76.8627367
1566, Riverdale,UT," Riverdale, UT",41.1768888,-112.0038311
1567, Angola,IN," Angola, IN",41.6347726,-84.9994088
1568, East Liverpool,OH," East Liverpool, OH",40.6186756,-80.5772928
1569, Clinton,MS," Clinton, MS",32.3415342,-90.3217585
1570, Largo,FL," Largo, FL",27.9094665,-82.7873244
1571, Birmingham,AL," Birmingham, AL",33.5185892,-86.8103567
1572, Mesa,AZ," Mesa, AZ",33.4151843,-111.8314724
1573, Canton,IL," Canton, IL",40.5580945,-90.03511669999999
1574, Fairmont,WV," Fairmont, WV",39.4850848,-80.1425781
1575, Findlay,OH," Findlay, OH",41.04422,-83.6499321
1576, Prince Frederick,MD," Prince Frederick, MD",38.5403996,-76.5844017
1577, Easton,MD," Easton, MD",38.7742826,-76.0763305
1578, Waldorf,MD," Waldorf, MD",38.6265124,-76.9105483
1579, Iowa City,IA," Iowa City, IA",41.6611277,-91.5301683
1580, Big Rapids,MI," Big Rapids, MI",43.6980782,-85.4836557
1581, Snellville,GA," Snellville, GA",33.857328,-84.0199108
1582, Marshall,MN," Marshall, MN",44.448423,-95.79119159999999
1583, Des Moines,IA," Des Moines, IA",41.5868353,-93.6249593
1584, Millersburg,OH," Millersburg, OH",40.5545071,-81.91791979999999
1585, Berlin,WI," Berlin, WI",43.9680364,-88.9434476
1586, Harrisonburg,VA," Harrisonburg, VA",38.4495688,-78.8689155
1587, Anderson,IN," Anderson, IN",40.1053196,-85.6802541
1588, Geneva,NY," Geneva, NY",42.8679836,-76.985557
1589, Connersville,IN," Connersville, IN",39.6411589,-85.1410748
1590, Tappahannock,VA," Tappahannock, VA",37.9254135,-76.8591301
1591, Owosso,MI," Owosso, MI",42.9978049,-84.1766358
1592, Denison,IA," Denison, IA",42.024988,-95.3588867
1593, Wheeling,IL," Wheeling, IL",42.1391927,-87.9289591
1594, Dover,DE," Dover, DE",39.158168,-75.5243682
1595, Villa Park,IL," Villa Park, IL",41.8897519,-87.98895429999999
1596, Hutchinson,MN," Hutchinson, MN",44.89254830000001,-94.3692926
1597, Washington,PA," Washington, PA",40.17396,-80.2461714
1598, Milford,DE," Milford, DE",38.9126129,-75.4279748
1599, Freeport,IL," Freeport, IL",42.2966861,-89.6212271
1600, Ashland,WI," Ashland, WI",46.5924428,-90.8837982
1601, Turnersville,NJ," Turnersville, NJ",39.7728846,-75.05185829999999
1602, Webster,NY," Webster, NY",43.2122851,-77.4299939
1603, Richmond,IN," Richmond, IN",39.8289369,-84.8902382
1604, Perris,CA," Perris, CA",33.7825194,-117.2286478
1605, Charleston,SC," Charleston, SC",32.7764749,-79.93105120000001
1606, Somersworth,NH," Somersworth, NH",43.2617503,-70.8653372
1607, Devils Lake,ND," Devils Lake, ND",48.112779,-98.86512019999999
